meal_description,carb,protein,fat,energy
"At dinner, I enjoyed a succulent fried chicken drumstick, complete with its crunchy skin, alongside a fried chicken wing that added to the meal's indulgence.",18.47,24.83,27.59,421.9
"As a mid-afternoon treat, I savored a small box of raisins, a delightful ice cream bar coated in chocolate, and one fresh seasonal fruit.",82.02,5.91,18.619999999999997,491.52
"For lunch, I had a cup of unsweetened bottled water, a tablespoon of peanut butter, and a medium raw apple.",31.19,4.12,8.52,199.51999999999998
"For my snack, I had a 6 oz container of Greek yogurt with fruit.",20.89,13.89,4.37,178.5
"For my breakfast, I poured a cup of reduced fat (2%) milk over a cup of General Mills Cheerios, creating a delicious and nutritious start to my day.",32.480000000000004,11.64,6.49,226.16
"For my snack, I indulged in a medium bar of marshmallow cookie with rice cereal and chocolate chips.",24.04,1.73,6.91,165.3
"For my midday meal, I savored a cup of meat lasagna alongside a cold can of cola to wash it down.",74.52,16.58,11.98,466.24
"For lunch, I indulged in a delicious raw avocado, perfect for adding creaminess to my meal. I savored the entire fruit, enjoying its rich flavor and healthy fats.",12.8,3.0,21.99,240.0
"At dinner, I savored a slice of medium crust pizza loaded with meats, paired with a chilled 12 fl oz bottle of unsweetened water.",30.01,11.27,12.1,274.4
"My afternoon snack featured a creamy tube of low-fat yogurt with fruit, a delightful Little Debbie cinnamon bun, and a wonderfully sweet orange.",59.43,7.37,18.619999999999997,427.65999999999997
"During my snack time, I enjoyed a small bag of multigrain Sun Chips with a tablespoon of creamy peanut butter for dipping.",22.4,5.83,14.09,233.0
"To kick off my day, I had a bottle of unsweetened water and a small serving bag of corn chips for a satisfying breakfast.",15.91,1.71,9.27,149.8
I couldn't resist having a pastry with cheese as a quick snack to satisfy my cravings.,29.63,6.27,9.19,225.25
"At dinner, I enjoyed a hearty beef frankfurter with a side of a 12 fl oz bottle of unsweetened bottled water and a tablespoon of ketchup drizzled on top.",6.390000000000001,7.199999999999999,16.82,205.83999999999997
"During dinner, I relished a small burrito filled with scrambled eggs, accompanied by a dollop of regular sour cream, and enjoyed a can of fruit-flavored soft drink that was caffeine-free.",60.17,12.49,19.64,465.59999999999997
"At breakfast, I enjoyed a bottle of bottled water, a perfectly fried egg from the restaurant, and a slice of nicely toasted white bread.",13.889999999999999,9.030000000000001,9.440000000000001,179.3
"For my dinner meal, I savored a small piece of cheese pizza while sipping on a bottle of bottled unsweetened water.",26.66,9.11,7.75,212.8
"I treated myself to a cup of fruity gelatin dessert, a pouch of chewy fruit snacks, and a can of cola for my afternoon snack.",92.48,2.7800000000000002,1.69,385.54
"For a quick snack, I savored a cup of pasta with tomato-based sauce, meat, and added vegetables from my home recipe, munched on a grilled chicken wing with sauce, enjoyed a regular ear of fresh corn cooked with butter, and washed it all down with a 12 fl oz can of cola.",109.38,28.58,19.409999999999997,706.4
"For breakfast, I enjoyed a cup of brewed coffee with a splash of flavored liquid coffee creamer, alongside a fried egg with no added fat, a slice of American cheese, and a small flour tortilla.",23.78,12.739999999999998,14.29,277.0
"My breakfast consisted of a warm yeast doughnut and a chilled can of cola, making for a sweet start.",67.3,3.68,14.549999999999999,408.84000000000003
"For breakfast today, I savored a cup of kidney beans and white rice, washed down with an ounce of crisp bottled water.",40.65,10.03,7.29,266.9
"For breakfast, I started my day with a plain French toast stick from the fast food restaurant and a cup of crispy hash browns.",58.33,5.89,32.480000000000004,535.2
"For lunch, I refreshed myself with a cup of tap water and indulged in a piece of thin-crust pizza that had a mix of meats, steering clear of the traditional pepperoni.",45.78,17.93,11.12,355.0
"For breakfast, I treated myself to a sandwich with egg, cheese, and bacon on a biscuit, paired perfectly with a 16 fl oz bottle of 100% orange juice.",92.68,20.78,25.950000000000003,679.49
"For my snack, I had a raw banana, a small single serving bag of plain potato chips, and a medium raw apple.",71.47,3.68,10.27,365.1
"I found a perfect pick-me-up for my snack time in a cup of sorbet, which was both light and tasty.",54.24,1.58,0.1,220.0
"For breakfast, I enjoyed a delicious egg omelet made from one egg, complemented by a refreshing cup of reduced fat (2%) milk.",12.34,14.43,9.379999999999999,193.5
I put together a quick lunch featuring one fried whole egg and a classic white hamburger bun for a delightful bite.,26.419999999999998,11.34,6.77,216.58
"As a snack, I savored a delicious raw orange and complemented it with a cup of low-fat yogurt.",42.16,13.92,3.8800000000000003,251.23
"For breakfast, I started my day with a cup of unsweetened bottled water, complemented by a child-sized serving of cola. I also had a fluffy egg omelet cooked with margarine, a pat of butter on top, and a slice of toasted white bread.",42.81999999999999,9.1,14.57,335.67
"While snacking, I sipped on a cup of bottled water, munched on a delicious orange, savored a 100-calorie pack of ruffled potato chips, and indulged in a peanut butter and jelly sandwich.",78.44,15.49,24.810000000000002,574.7
"I treated myself to a medium stick of soft breadsticks filled with melted cheese for lunch, along with a cup of zesty raw orange segments.",43.36,10.52,8.98,287.73
"For my snack, I had a 5.3 oz container of Greek yogurt made with nonfat milk and fruit.",18.3,12.09,0.22,124.5
"For a quick snack, I opted for a cup of bottled water and paired it with a delightful medium shortbread cookie.",19.13,1.61,7.87,154.2
I treated myself to a cup of unsalted hard pretzels paired with a juicy orange for a satisfying snack.,49.78,5.09,1.5799999999999998,224.78
"Lunch consisted of a single small taco, generously filled with tender meat.",20.99,11.01,11.13,228.66
"For my snack, I opened a small single serving bag of plain potato chips and enjoyed it alongside a cup of prepared noodle soup.",49.0,7.53,19.43,396.86
"For my snack, I treated myself to a bar of plain milk chocolate, accompanied by a cup of unsweetened bottled water and a medium bag of baked potato chips.",66.84,6.220000000000001,23.42,502.73
"This morning, I enjoyed a single cocktail link of savory Italian sausage to kick off my breakfast.",0.22,1.82,2.62,32.2
"For my snack, I had a large burrito filled with meat, beans, and sour cream, paired with a chocolate-covered sugar wafer and a cup of whole milk.",100.27000000000001,59.89,77.8,1340.2400000000002
"To conclude my dinner, I enjoyed a medium oatmeal cookie that was sugar-free, making it a guilt-free treat.",20.97,1.44,5.4,134.7
"During snack time, I enjoyed a creamy ice cream sundae with a generous helping of caramel sauce.",55.1,5.35,16.54,383.4
"During my snack time, I sipped on a 16.9 fl oz bottle of bottled water and treated myself to a delicious frozen fruit juice bar.",20.32,0.65,0.05,84.0
"For lunch, I relished a mozzarella cheese stick paired with a peanut butter and jelly sandwich on wheat, creating a perfect combination of flavors.",49.64,20.79,24.52,486.56
"I treated myself to a 12 fl oz can of decaffeinated cola for my snack, enjoying the fizzy goodness.",39.36,0.0,0.0,152.52
"For my dinner, I opted for a medium wheat pita, which was great for scooping up some delicious hummus.",31.86,5.59,0.97,149.34
Tonight's dinner was a delightful cup of ready-to-heat pasta with a rich cream sauce and fresh seafood.,41.2,14.55,20.5,410.0
"This morning, my breakfast included a refreshing cup of low-fat milk and a delicious whole boiled egg.",13.02,14.530000000000001,7.08,176.42000000000002
"This morning, my breakfast consisted of a large brewed coffee, enhanced with an individual container of flavored half and half cream, and I couldn't resist having a whole banana on the side.",29.46,2.55,2.23,137.64
"For dinner, I enjoyed a cup of plain tortilla chips paired with a cup of commercially-prepared red salsa, alongside a cold can of beer and a delicious fajita filled with chicken and vegetables.",74.62,21.369999999999997,16.72,644.0
"For my afternoon snack, I enjoyed a medium raw apple, dipped in a tablespoon of peanut butter, and indulged in a medium cookie coated with caramel, coconut, and chocolate.",58.11,5.59,19.36,404.9
"For my lunch, I savored a medium broiled chicken breast, which I chose to eat without the skin, coming from the pre-cooked variety.",0.0,33.65,4.28,172.8
"For dinner, I savored a comforting cup of lentil soup, alongside a cup of lentil curry and a cup of fluffy white rice, cooked to perfection.",95.56,22.68,18.14,626.54
"I decided to have a cup of Peruvian beans for lunch, providing me with a satisfying and wholesome option.",43.46,15.74,13.89,353.35
"During my snack time, I savored a refreshing cup of homemade chocolate milkshake, the perfect blend of sweetness and creaminess.",30.35,7.8,13.75,266.56
"This morning, I started my day with a hearty cup of Multigrain Cheerios by General Mills.",24.42,2.49,1.23,111.0
"My breakfast included a small pan dulce, paired with a cup of instant coffee and a splash of flavored coffee creamer from a convenient individual container.",38.339999999999996,5.62,8.5,250.37
"I treated myself to a cozy cup of hot herbal tea for my snack, complemented by a cool cup of unsweetened bottled water.",0.48,0.0,0.0,2.4
"For my snack, I munched on a regular raw carrot alongside a small brownie cookie without icing.",24.92,2.0,5.029999999999999,146.1
"My breakfast routine included a soft, medium pan dulce and a crisp bottle of unsweetened water to wash it down.",42.85,7.16,8.8,278.92
"For dinner, I had a regular-sized microwavable tub of Easy Mac, served alongside a frankfurter in a hot dog bun, topped with a tablespoon of ketchup.",72.83,17.32,20.23,542.36
"For a satisfying snack, I had a large chicken thigh that was baked, a small serving of fast food french fries, a bottle of unsweetened water, and a bottle of caffeine-free fruit-flavored soft drink to quench my thirst.",108.44999999999999,26.229999999999997,23.61,751.4
"At dinner, I treated myself to a refreshing 12 fl oz can of fruit-flavored soft drink and a satisfying meatless cheese enchilada.",50.989999999999995,8.84,12.22,340.39
"For my lunch, I savored a sweet raw banana paired perfectly with a piece of thin-crust pizza topped with pepperoni.",55.17,14.120000000000001,16.450000000000003,413.34999999999997
"For my midday meal, I savored a personal size cheese pizza with a crispy thin crust that reminded me of school lunches.",40.08,16.28,10.12,316.16
"During my snack time, I indulged in a raw banana, a medium apple, and a fresh orange.",74.5,3.34,0.94,288.52
"At dinner, I savored a cup of cooked cassava complemented by a cup of beef sautéed with vibrant vegetables like broccoli and carrots.",74.55,22.79,22.240000000000002,579.5
"I had a comforting lunch today, featuring a cup of potato soup, creamy and rich with milk, complemented by a classic peanut butter and jelly sandwich on whole wheat bread.",79.64999999999999,21.919999999999998,25.89,626.1600000000001
"As a quick snack, I opted for a bottle of unsweetened water alongside a slice of flavorful American cheese.",1.86,3.38,4.84,64.47
"At lunch, I indulged in a tasty General Mills Nature Valley Crunchy Granola Bar alongside a chilled bottle of root beer.",79.24,2.12,4.16,353.11
"For breakfast today, I had a refreshing cup of unsweetened bottled water and a warm bowl made from a packet of instant grits, prepared using just water and no added fat.",21.96,2.04,0.59,96.2
