meal_description,carb,protein,fat,energy
"For my dinner, I relished 244g of 2% milk, a 102g frankfurter sandwich on soft white bread, and 85g of a perfectly cooked ground beef patty.",39.57,43.5,23.53,551.0799999999999
"Today for lunch, I had a satisfying 124g slice of pepperoni pizza, complemented by 244g of whole milk, 248g of 100% orange juice, and a 200g raw apple for a bit of crunch.",106.62,24.77,23.22,716.6400000000001
"For lunch, I had 620g of caffeine-free fruit-flavored soft drink alongside a delicious 240g chicken, bacon, and tomato club sandwich with lettuce and spread.",110.56,41.57,19.44,776.0
"For dinner, I savored a 270g burrito filled with meat, followed by a chicken burrito with sour cream weighing 272g, and washed it all down with a large 620g fruit-flavored soft drink. I couldn’t resist finishing off with a 75g vanilla ice cream sandwich and a 17g Snickers bar.",178.97000000000003,79.38999999999999,88.11,1822.07
"At dinner, I treated myself to a 28g cookie with icing, 14g of table fat, a slice of 44g wheat bread, and a cold 372g cola to enjoy with my meal.",80.61,4.96,17.17,485.88
"My snack consisted of 360g of bottled water, complemented by 372g of a delicious fruit-flavored soft drink, and a cold 360g light beer.",53.629999999999995,0.86,0.0,286.68
"During my snack time, I enjoyed a refreshing 240g of tap water paired with 507g of diet black iced tea.",1.12,0.0,0.0,5.07
I treated myself to 372g of Gatorade G sports drink and a delicious 126g banana for brunch.,52.7,1.37,0.42,208.86
"As a sweet little pick-me-up for my snack, I enjoyed 7g of plain toffee.",5.47,0.33,0.58,27.16
"Tonight's dinner was a healthy 162g portion of chicken or turkey with rice and a mix of fresh vegetables, including carrots and broccoli, all without any sauce.",29.48,10.98,8.86,243.0
"For lunch, I had a soft white roll weighing 43g along with a 70g vegetarian burger patty.",31.54,15.190000000000001,6.09,243.87
"I enjoyed a satisfying dinner featuring a 260g ham and cheese submarine sandwich, loaded with fresh lettuce, juicy tomato, and a tasty spread.",59.57,23.71,6.58,392.6
"For breakfast, I had a 126g raw banana, 244g of low-fat (1%) milk, a 58g wheat English muffin, and 35g of beef sausage.",68.60000000000001,19.330000000000002,13.939999999999998,461.2
"I treated myself to a snack of 112g peanut butter and jelly sandwich, piled high with regular jelly and served on white bread, accompanied by 64g of refreshing low-fat fruit yogurt.",59.9,15.870000000000001,19.39,463.52
"During my lunch break, I enjoyed a refreshing 960g of Powerade Zero, a low-calorie sports drink.",1.34,0.0,0.0,0.0
I sipped on 360g of diet ginger ale for my lunch today.,0.0,0.36,0.0,0.0
I treated myself to a snack of 126g raw banana and 28g of crispy cheese-flavored potato chips.,44.44,3.1900000000000004,9.12,248.5
"During lunch, I enjoyed a snack of 28g of Doritos nacho cheese tortilla chips, washed down with 240g of tap water, and a zesty 65g lemon for extra flavor.",23.09,2.7800000000000002,7.88,164.17
"For my lunch today, I savored 4g of crunchy raw celery, complemented by 248g of creamy reduced fat chocolate milk, and added a bit of 9g hot pepper sauce to my delicious 170g meatless burrito with beans.",62.739999999999995,23.240000000000002,19.8,516.52
"I enjoyed a warm cup of 248g instant coffee for breakfast, already sweetened and lightened for convenience.",12.67,0.37,1.74,64.48
"During dinner, I enjoyed 372g of cola, paired with 110g of crispy fast food french fries, a 50g fried chicken drumstick with its coating left behind, and a 30g serving of fried chicken breast, skinless.",89.74,21.48,25.009999999999998,665.02
I kicked off my day with 66g of restaurant-style thin crust pepperoni pizza and complemented it with 496g of NOS energy drink for a boost.,74.94,9.25,11.62,436.70000000000005
"For my snack, I had 240g of sweetened bottled water with low-calorie sweetener.",0.31,0.0,0.0,2.4
I started my day with a creamy 93g of liquid yogurt at breakfast.,10.98,3.45,1.01,66.96
"At lunch, I savored 248g of fat-free chocolate milk, a warm 30g chocolate chip cookie, and a hearty 148g portion of cheese pizza featuring a stuffed crust.",95.59,28.25,25.65,718.38
"My breakfast was a tasty 258g bagel sandwich filled with egg, cheese, and sausage.",58.41,33.49,43.78,761.1
"For lunch, I had a delicious 230g baked potato with the peel eaten.",48.42,5.73,0.3,213.9
"My dinner consisted of a simple 102g frankfurter on a white bun, enhanced with 5g of mustard and 17g of ketchup, paired with 28g of Fritos and a generous 360g of unsweetened bottled water.",46.43,12.34,25.75,462.02000000000004
I treated myself to lunch today with 110g of fast food french fries and a 270g double cheeseburger that had two perfectly grilled patties.,77.12,56.96,67.26,1155.9
"For dinner, I had 445g of baked potato with butter, complemented by 44g of plain milk chocolate candy, and washed it down with 360g of unsweetened bottled water.",116.88,11.830000000000002,31.43,787.1999999999999
"For my snack, I had 360g of hard cider.",21.31,0.0,0.0,201.6
Today’s lunch consisted of a refreshing 372g fruit-flavored soft drink and a comforting 212g serving of macaroni and cheese.,80.33,7.1000000000000005,4.01,382.0
"For dinner, I had 248g of chocolate milk made from syrup with reduced fat milk alongside a delicious 116g grilled cheese sandwich made with American cheese on white bread.",66.05,19.68,26.39,579.88
"For brunch, I had 496g of Rockstar energy drink, 126g of raw banana, and a delicious 112g peanut butter and jelly sandwich on wheat bread.",140.15,17.13,20.25,801.9
"This morning, my breakfast consisted of a refreshing 507g of bottled water and a 105g bagel to start my day.",55.0,11.09,1.39,277.2
"For my lunch, I savored 57g of plain baked potato chips along with 17g of ketchup and a hearty hamburger on a white bun with a medium-sized patty weighing 145g.",75.35,28.42,31.240000000000002,702.1
"For dinner, I had 507g of unsweetened bottled water, 285g of baked potato with the peel eaten, and 120g of baked chicken breast without the skin.",59.99,43.36,4.59,458.25
"I enjoyed a dinner that included 244g of fat-free milk, 163g of white rice cooked in oil, and 105g of roasted chicken breast without the skin.",56.25,44.34,8.99,498.14
"For my dinner, I prepared 140g of cooked whole grain pasta.",41.85,8.33,2.38,207.2
"During my afternoon snack, I enjoyed a refreshing 75g of raw plum alongside a delightful 125g vanilla ice cream cone and a glass of 244g reduced fat milk.",52.82000000000001,13.29,18.400000000000002,425.25
"This morning, my breakfast included 240g of tap water, a warm bowl of 163g instant oatmeal with fruit flavor, and a crisp 200g raw apple.",60.370000000000005,4.33,2.28,267.0
"For a quick pick-me-up, I had 126g of raw banana and 210g of juicy mango as my snack.",60.24,3.09,1.22,238.14
"At dinner, I savored 240g of unsweetened bottled water along with 100g of succulent grilled chicken thigh, enjoying the sauce while leaving the skin behind.",7.28,19.8,8.56,190.0
"This morning, my breakfast consisted of 240g of refreshing tap water, paired with a 43g cereal or granola bar and a 43g breakfast bar.",58.99,6.2299999999999995,11.73,364.21000000000004
"At lunch today, I sipped on 240g of tap water, paired with a 43g cereal bar and a delicious 112g peanut butter and jelly sandwich on wheat bread.",76.07000000000001,18.41,27.25,604.61
"I enjoyed a delightful dinner featuring 372g of iced green tea, paired with 230g of creamy macaroni and noodles with cheese and egg, along with 85g of tender roasted turkey light meat, skin not eaten.",66.67,38.15,24.17,641.79
"During my afternoon snack, I enjoyed 200g of a fresh apple paired with a light 28g serving of plain potato chips.",42.69,2.31,9.85,252.96
"I snacked on 240g of refreshing bottled water, paired with 43g of Kit Kat for a chocolate fix, 244g of creamy reduced-fat milk, and a crunchy 50g serving of cheese crackers.",69.46000000000001,16.43,27.189999999999998,589.24
"Today’s snack consisted of 113g of flavored applesauce, which was both tasty and refreshing.",19.76,0.18,0.19,76.84
"For a quick snack, I sipped on 360g of diet cola, which was wonderfully refreshing.",0.43,0.43,0.0,3.6
"For my snack, I had 110g of fast food French fries along with a 70g grilled chicken fillet sandwich from a popular fast food restaurant.",59.16,18.82,20.53,501.4
I treated myself to a 12g sugar-free sandwich cookie for a quick snack.,8.16,0.54,2.65,55.32
"My dinner consisted of a hearty 205g Big Mac, complemented by 110g of fast food French fries and a side of 17g ketchup, all paired with a 512g pepper-flavored soft drink.",147.42,28.43,46.4,1110.46
My afternoon snack consisted of 248g of delicious orange juice with calcium and 507g of cold bottled unsweetened water.,27.95,1.69,0.3,116.56
"To start my day, I enjoyed 372g of cola soft drink along with a tasty 117g sausage on a biscuit for breakfast.",73.63,11.31,29.5,590.31
"For my lunch, I munched on 28g of tasty flavored potato chips while savoring 142g of cheesy thin-crust pizza from school.",60.120000000000005,19.88,19.93,487.1
"For my snack, I had a delicious 55g egg omelet made with oil and 28g of prepackaged turkey luncheon meat.",0.99,10.59,9.520000000000001,134.73
"This morning's breakfast featured a 130g wheat bran muffin, a stick of butter weighing 14g, 240g of brewed decaffeinated coffee, and 124g of 100% orange juice with added calcium.",64.65,9.309999999999999,19.08,438.15999999999997
"For dinner, I had 310g of 100% orange juice and a hearty 532g serving of canned chicken noodle soup.",52.1,8.49,4.5200000000000005,279.58000000000004
"For breakfast, I treated myself to 960g of Powerade Zero sports drink, a delicious 153g frosted cinnamon roll, and a warm grilled cheese sandwich made with Cheddar on white bread, weighing 116g.",106.30000000000001,22.33,67.6,1117.28
I kicked off my day with breakfast consisting of 126g of raw banana and 36g of whole wheat bread.,44.3,5.8,1.7,203.57999999999998
"This morning, I enjoyed a nutritious breakfast featuring a 200g raw apple, complemented by 244g of creamy soy milk, a glass of 209g apple juice, and a sweet 130g chocolate muffin.",129.06,15.379999999999999,28.25,813.36
"For lunch, I had a refreshing 180g raw pear, paired with 244g of soy milk, and a delicious 100g cheeseburger from the school cafeteria.",63.28,25.880000000000003,12.48,460.52
"I had a delightful dinner featuring 90g of a sweet, unfrosted roll, 60g of French fries, and 55g of crispy fried chicken wings from the restaurant.",81.28999999999999,20.86,27.15,653.1999999999999
"This morning, my breakfast included 124g of orange juice, 240g of tap water, 248g of chocolate milk, and a delicious 108g breakfast tart.",117.53,13.030000000000001,18.3,682.4000000000001
"My breakfast spread featured 720g of decaffeinated diet cola, complemented by 180g of fast food French fries and a satisfying 205g Big Mac.",119.59,31.51,55.41,1103.85
"For a quick snack, I savored 57g of plain potato chips along with 30g of delicious chocolate chip cookies.",50.29,5.17,26.79,450.84000000000003
"During my snack time, I enjoyed 50g of a vibrant freezer pop paired with a delightful 20g chocolate chip cookie from the bakery.",21.5,1.16,5.74,137.3
"For dinner, I had 145g of fast food French fries alongside a delicious 190g roast beef sandwich with cheese.",94.46000000000001,37.55,58.98,1068.0
"This evening, my snack consisted of a delightful 225g frozen margarita.",36.14,0.18,0.18,274.5
"Tonight's dinner included a 115g hamburger with a single small patty on a white bun, complemented by a 372g serving of cola.",64.09,19.67,16.830000000000002,486.29
"This morning, I enjoyed a refreshing 372g of Gatorade sports drink paired with 310g of pure apple juice.",58.95,0.31,0.4,239.32
"During my snack time, I enjoyed 18g of Baby Ruth and paired it with 146g of honey-roasted peanuts for a sweet and crunchy treat.",55.489999999999995,31.189999999999998,69.95,920.62
"For lunch, I had 620g of bottled iced green tea, accompanied by 21g of American cheese, 28g of prepackaged ham, and 60g of turkey.",40.379999999999995,25.349999999999998,8.48,344.95000000000005
"This morning, I enjoyed a 105g bagel topped with 15g of plain cream cheese.",55.83,12.01,6.56,329.7
"For breakfast, I treated myself to a 155g chicken fillet biscuit and a 620g cola soft drink to kick off the day.",105.17,16.71,31.14,756.4
"During my lunch break, I enjoyed 142g of pepperoni pizza with a side of 28g lightly salted potato chips.",59.32,20.029999999999998,22.130000000000003,517.2
"For lunch, I had a 19g corn dog, which is a frankfurter coated in cornbread, along with 244g of reduced-fat (2%) milk.",17.1,9.8,6.92,169.5
"For my dinner, I savored 84g of lean pork chop baked to perfection and complemented it with 140g of fresh green beans, cooked simply without added fat.",10.22,27.13,4.14,182.56
"My breakfast was delightful, featuring 135g of baked whole egg, 7g of butter on 25g of toasted white bread, and a generous 360g of brewed coffee to kickstart my morning.",14.44,18.9,26.39,376.44000000000005
"For lunch, I had 147g of medium crust cheese pizza from school lunch paired with 248g of ready-to-drink whole chocolate milk.",69.3,27.95,21.04,573.34
"For dinner, I treated myself to 30g of brownie cookie and savored 98g of medium crust pizza loaded with meats other than pepperoni.",49.18000000000001,12.709999999999999,16.99,395.9
